Song ID,Token ID,Term Frequency,Inverse Document Frequency,TF-IDF
4,impossible,16,2.70805020110221,43.32880321763536
6,trying,1,2.70805020110221,2.70805020110221
6,cry,3,2.0149030205422647,6.0447090616267936
7,cry,1,2.0149030205422647,2.0149030205422647
6,cause,4,1.0986122886681098,4.394449154672439
8,cause,1,1.0986122886681098,1.0986122886681098
10,cause,3,1.0986122886681098,3.295836866004329
11,cause,1,1.0986122886681098,1.0986122886681098
12,cause,4,1.0986122886681098,4.394449154672439
6,somehow,1,2.70805020110221,2.70805020110221
6,again,1,2.70805020110221,2.70805020110221
6,jar,1,2.70805020110221,2.70805020110221
6,bank,1,2.70805020110221,2.70805020110221
6,young,1,2.0149030205422647,2.0149030205422647
7,young,1,2.0149030205422647,2.0149030205422647
7,blew,2,2.70805020110221,5.41610040220442
7,greatest,1,2.70805020110221,2.70805020110221
7,rags,1,2.70805020110221,2.70805020110221
7,goin,1,2.0149030205422647,2.0149030205422647
13,goin,3,2.0149030205422647,6.0447090616267936
7,plaza,1,2.70805020110221,2.70805020110221
7,crossroads,1,2.70805020110221,2.70805020110221
7,ugliest,1,2.70805020110221,2.70805020110221
7,pussycat,1,2.70805020110221,2.70805020110221
7,tongues,1,2.70805020110221,2.70805020110221
7,tragedy,1,2.70805020110221,2.70805020110221
7,road,1,2.70805020110221,2.70805020110221
7,stand,1,2.70805020110221,2.70805020110221
7,rootless,1,2.70805020110221,2.70805020110221
7,getz,1,2.70805020110221,2.70805020110221
7,misty,1,2.70805020110221,2.70805020110221
7,brave,1,2.70805020110221,2.70805020110221
7,fsharp,1,2.70805020110221,2.70805020110221
7,georgia,1,2.70805020110221,2.70805020110221
9,hearing,1,2.70805020110221,2.70805020110221
12,worth,1,2.70805020110221,2.70805020110221
13,watch,1,2.70805020110221,2.70805020110221
1,aim,1,2.70805020110221,2.70805020110221
1,imaginary,1,2.70805020110221,2.70805020110221
1,breathing,1,2.70805020110221,2.70805020110221
2,mine,2,2.70805020110221,5.41610040220442
2,times,1,1.0986122886681098,1.0986122886681098
3,times,6,1.0986122886681098,6.591673732008658
5,times,1,1.0986122886681098,1.0986122886681098
7,times,2,1.0986122886681098,2.1972245773362196
9,times,2,1.0986122886681098,2.1972245773362196
3,clearly,3,2.70805020110221,8.12415060330663
3,time,1,0.7621400520468967,0.7621400520468967
5,time,1,0.7621400520468967,0.7621400520468967
6,time,1,0.7621400520468967,0.7621400520468967
7,time,1,0.7621400520468967,0.7621400520468967
12,time,6,0.7621400520468967,4.5728403122813805
13,time,1,0.7621400520468967,0.7621400520468967
14,time,1,0.7621400520468967,0.7621400520468967
4,won,1,2.70805020110221,2.70805020110221
4,trust,1,2.0149030205422647,2.0149030205422647
7,trust,1,2.0149030205422647,2.0149030205422647
4,empty,1,2.0149030205422647,2.0149030205422647
6,empty,1,2.0149030205422647,2.0149030205422647
5,yeah,1,1.0986122886681098,1.0986122886681098
6,yeah,3,1.0986122886681098,3.295836866004329
10,yeah,7,1.0986122886681098,7.690286020676768
12,yeah,3,1.0986122886681098,3.295836866004329
13,yeah,1,1.0986122886681098,1.0986122886681098
5,then,6,1.6094379124341003,9.656627474604601
6,then,2,1.6094379124341003,3.2188758248682006
7,then,4,1.6094379124341003,6.437751649736401
5,solid,1,2.70805020110221,2.70805020110221
6,hey,1,2.70805020110221,2.70805020110221
6,smile,2,2.70805020110221,5.41610040220442
6,girl,1,2.70805020110221,2.70805020110221
6,spins,1,2.70805020110221,2.70805020110221
6,reason,1,2.70805020110221,2.70805020110221
6,dollars,1,2.70805020110221,2.70805020110221
6,arguin,1,2.70805020110221,2.70805020110221
6,shh,1,2.70805020110221,2.70805020110221
6,break,1,1.6094379124341003,1.6094379124341003
11,break,2,1.6094379124341003,3.2188758248682006
14,break,3,1.6094379124341003,4.828313737302301
6,him,1,2.0149030205422647,2.0149030205422647
7,him,7,2.0149030205422647,14.104321143795852
7,dog,2,2.70805020110221,5.41610040220442
7,woodstock,1,2.70805020110221,2.70805020110221
7,age,2,2.70805020110221,5.41610040220442
7,going,4,2.70805020110221,10.83220080440884
7,tank,1,2.70805020110221,2.70805020110221
7,lincoln,1,2.70805020110221,2.70805020110221
7,mister,1,2.70805020110221,2.70805020110221
7,susie,1,2.70805020110221,2.70805020110221
7,lizzy,1,2.70805020110221,2.70805020110221
7,siegel,1,2.70805020110221,2.70805020110221
7,starlight,1,2.70805020110221,2.70805020110221
7,helps,1,2.70805020110221,2.70805020110221
7,great,1,2.70805020110221,2.70805020110221
11,find,6,1.6094379124341003,9.656627474604601
14,find,6,1.6094379124341003,9.656627474604601
15,find,1,1.6094379124341003,1.6094379124341003
12,each,1,2.70805020110221,2.70805020110221
12,interlock,1,2.70805020110221,2.70805020110221
14,desperate,1,2.70805020110221,2.70805020110221
15,xray,1,2.70805020110221,2.70805020110221
1,dream,2,1.6094379124341003,3.2188758248682006
6,dream,1,1.6094379124341003,1.6094379124341003
7,dream,1,1.6094379124341003,1.6094379124341003
1,needed,1,2.70805020110221,2.70805020110221
2,love,2,0.6286086594223741,1.2572173188447482
4,love,4,0.6286086594223741,2.5144346376894964
7,love,3,0.6286086594223741,1.8858259782671223
9,love,2,0.6286086594223741,1.2572173188447482
10,love,4,0.6286086594223741,2.5144346376894964
12,love,1,0.6286086594223741,0.6286086594223741
14,love,4,0.6286086594223741,2.5144346376894964
15,love,9,0.6286086594223741,5.657477934801367
3,used,1,2.0149030205422647,2.0149030205422647
6,used,1,2.0149030205422647,2.0149030205422647
3,must,3,2.70805020110221,8.12415060330663
3,ever,2,0.9162907318741551,1.8325814637483102
6,ever,3,0.9162907318741551,2.7488721956224653
7,ever,2,0.9162907318741551,1.8325814637483102
9,ever,4,0.9162907318741551,3.6651629274966204
10,ever,1,0.9162907318741551,0.9162907318741551
13,ever,1,0.9162907318741551,0.9162907318741551
4,know,7,0.7621400520468967,5.334980364328277
6,know,10,0.7621400520468967,7.621400520468967
7,know,4,0.7621400520468967,3.048560208187587
8,know,3,0.7621400520468967,2.2864201561406903
9,know,3,0.7621400520468967,2.2864201561406903
10,know,2,0.7621400520468967,1.5242801040937934
11,know,1,0.7621400520468967,0.7621400520468967
5,took,2,2.0149030205422647,4.029806041084529
7,took,1,2.0149030205422647,2.0149030205422647
5,as,2,1.3217558399823195,2.643511679964639
6,as,2,1.3217558399823195,2.643511679964639
7,as,1,1.3217558399823195,1.3217558399823195
14,as,5,1.3217558399823195,6.608779199911598
5,ill,4,0.9162907318741551,3.6651629274966204
6,ill,2,0.9162907318741551,1.8325814637483102
7,ill,1,0.9162907318741551,0.9162907318741551
11,ill,1,0.9162907318741551,0.9162907318741551
14,ill,1,0.9162907318741551,0.9162907318741551
15,ill,3,0.9162907318741551,2.7488721956224653
5,stumbled,1,2.70805020110221,2.70805020110221
6,always,5,1.3217558399823195,6.608779199911598
10,always,1,1.3217558399823195,1.3217558399823195
13,always,6,1.3217558399823195,7.9305350398939165
15,always,3,1.3217558399823195,3.9652675199469583
6,job,2,2.70805020110221,5.41610040220442
6,into,1,1.6094379124341003,1.6094379124341003
7,into,3,1.6094379124341003,4.828313737302301
12,into,21,1.6094379124341003,33.7981961611161
6,sound,1,2.70805020110221,2.70805020110221
6,neck,1,2.70805020110221,2.70805020110221
7,sun,3,2.70805020110221,8.12415060330663
7,comin,5,2.0149030205422647,10.074515102711324
10,comin,1,2.0149030205422647,2.0149030205422647
7,bums,1,2.70805020110221,2.70805020110221
7,redlight,1,2.70805020110221,2.70805020110221
7,oswald,1,2.70805020110221,2.70805020110221
7,owl,1,2.70805020110221,2.70805020110221
7,business,2,2.70805020110221,5.41610040220442
7,cline,1,2.70805020110221,2.70805020110221
7,zapruders,1,2.70805020110221,2.70805020110221
7,seen,3,2.0149030205422647,6.0447090616267936
13,seen,1,2.0149030205422647,2.0149030205422647
7,son,1,2.70805020110221,2.70805020110221
7,looking,1,2.0149030205422647,2.0149030205422647
11,looking,2,2.0149030205422647,4.029806041084529
7,alcatraz,1,2.70805020110221,2.70805020110221
7,lloyd,1,2.70805020110221,2.70805020110221
7,stevie,1,2.70805020110221,2.70805020110221
8,lose,1,2.0149030205422647,2.0149030205422647
11,lose,2,2.0149030205422647,4.029806041084529
2,hit,2,2.70805020110221,5.41610040220442
2,who,2,1.3217558399823195,2.643511679964639
3,who,1,1.3217558399823195,1.3217558399823195
6,who,1,1.3217558399823195,1.3217558399823195
7,who,3,1.3217558399823195,3.9652675199469583
2,rivers,1,2.70805020110221,2.70805020110221
2,keep,1,0.9162907318741551,0.9162907318741551
5,keep,5,0.9162907318741551,4.5814536593707755
6,keep,2,0.9162907318741551,1.8325814637483102
7,keep,2,0.9162907318741551,1.8325814637483102
9,keep,5,0.9162907318741551,4.5814536593707755
10,keep,1,0.9162907318741551,0.9162907318741551
2,howling,1,2.70805020110221,2.70805020110221
2,many,1,2.70805020110221,2.70805020110221
3,supposed,1,2.0149030205422647,2.0149030205422647
7,supposed,1,2.0149030205422647,2.0149030205422647
3,can,4,0.5108256237659907,2.043302495063963
4,can,2,0.5108256237659907,1.0216512475319814
5,can,1,0.5108256237659907,0.5108256237659907
6,can,2,0.5108256237659907,1.0216512475319814
7,can,4,0.5108256237659907,2.043302495063963
8,can,1,0.5108256237659907,0.5108256237659907
9,can,8,0.5108256237659907,4.086604990127926
13,can,3,0.5108256237659907,1.5324768712979722
15,can,3,0.5108256237659907,1.5324768712979722
3,younger,1,2.70805020110221,2.70805020110221
3,forgotten,1,2.70805020110221,2.70805020110221
3,least,3,2.70805020110221,8.12415060330663
4,roof,3,2.70805020110221,8.12415060330663
4,broken,5,1.6094379124341003,8.047189562170502
9,broken,2,1.6094379124341003,3.2188758248682006
13,broken,1,1.6094379124341003,1.6094379124341003
4,betrayal,1,2.70805020110221,2.70805020110221
6,upper,3,2.70805020110221,8.12415060330663
6,together,2,2.0149030205422647,4.029806041084529
12,together,1,2.0149030205422647,2.0149030205422647
6,seems,1,2.70805020110221,2.70805020110221
6,bad,2,2.70805020110221,5.41610040220442
6,day,1,1.6094379124341003,1.6094379124341003
7,day,7,1.6094379124341003,11.266065387038703
12,day,1,1.6094379124341003,1.6094379124341003
6,broke,3,2.70805020110221,8.12415060330663
6,too,3,1.0986122886681098,3.295836866004329
7,too,2,1.0986122886681098,2.1972245773362196
8,too,2,1.0986122886681098,2.1972245773362196
10,too,1,1.0986122886681098,1.0986122886681098
15,too,1,1.0986122886681098,1.0986122886681098
7,november,1,2.70805020110221,2.70805020110221
7,brains,1,2.70805020110221,2.70805020110221
7,thing,2,1.3217558399823195,2.643511679964639
9,thing,4,1.3217558399823195,5.287023359929278
11,thing,1,1.3217558399823195,1.3217558399823195
15,thing,1,1.3217558399823195,1.3217558399823195
7,skillfully,1,2.70805020110221,2.70805020110221
7,rubadubdub,1,2.70805020110221,2.70805020110221
7,triple,1,2.70805020110221,2.70805020110221
7,burn,1,2.0149030205422647,2.0149030205422647
14,burn,2,2.0149030205422647,4.029806041084529
7,man,3,2.70805020110221,8.12415060330663
7,freedom,3,2.70805020110221,8.12415060330663
7,telepathic,1,2.70805020110221,2.70805020110221
7,strip,1,2.70805020110221,2.70805020110221
7,dust,1,2.70805020110221,2.70805020110221
7,god,1,2.70805020110221,2.70805020110221
7,blue,1,2.70805020110221,2.70805020110221
7,nature,1,2.70805020110221,2.70805020110221
9,gets,1,2.0149030205422647,2.0149030205422647
10,gets,1,2.0149030205422647,2.0149030205422647
9,bleed,2,2.70805020110221,5.41610040220442
9,whisper,1,2.70805020110221,2.70805020110221
10,feelings,8,2.70805020110221,21.66440160881768
11,everyone,1,2.70805020110221,2.70805020110221
12,weight,1,2.70805020110221,2.70805020110221
12,sang,1,2.70805020110221,2.70805020110221
13,crash,7,2.70805020110221,18.95635140771547
14,diary,5,2.70805020110221,13.54025100551105
1,shadow,1,2.70805020110221,2.70805020110221
1,us,2,1.3217558399823195,2.643511679964639
3,us,2,1.3217558399823195,2.643511679964639
6,us,3,1.3217558399823195,3.9652675199469583
9,us,2,1.3217558399823195,2.643511679964639
1,was,1,0.7621400520468967,0.7621400520468967
2,was,2,0.7621400520468967,1.5242801040937934
3,was,1,0.7621400520468967,0.7621400520468967
4,was,5,0.7621400520468967,3.8107002602344835
6,was,8,0.7621400520468967,6.097120416375174
7,was,9,0.7621400520468967,6.859260468422071
11,was,5,0.7621400520468967,3.8107002602344835
1,sea,5,2.70805020110221,13.54025100551105
1,monsters,2,2.70805020110221,5.41610040220442
1,shallow,1,2.70805020110221,2.70805020110221
1,never,1,0.5108256237659907,0.5108256237659907
3,never,3,0.5108256237659907,1.5324768712979722
5,never,1,0.5108256237659907,0.5108256237659907
6,never,3,0.5108256237659907,1.5324768712979722
7,never,3,0.5108256237659907,1.5324768712979722
9,never,4,0.5108256237659907,2.043302495063963
10,never,2,0.5108256237659907,1.0216512475319814
11,never,6,0.5108256237659907,3.0649537425959443
15,never,4,0.5108256237659907,2.043302495063963
2,true,2,2.0149030205422647,4.029806041084529
10,true,1,2.0149030205422647,2.0149030205422647
2,snowflakes,1,2.70805020110221,2.70805020110221
2,storm,1,2.70805020110221,2.70805020110221
2,at,1,0.7621400520468967,0.7621400520468967
3,at,4,0.7621400520468967,3.048560208187587
5,at,1,0.7621400520468967,0.7621400520468967
6,at,2,0.7621400520468967,1.5242801040937934
7,at,4,0.7621400520468967,3.048560208187587
11,at,1,0.7621400520468967,0.7621400520468967
12,at,3,0.7621400520468967,2.2864201561406903
4,would,3,1.3217558399823195,3.9652675199469583
8,would,1,1.3217558399823195,1.3217558399823195
13,would,6,1.3217558399823195,7.9305350398939165
14,would,3,1.3217558399823195,3.9652675199469583
5,something,1,1.3217558399823195,1.3217558399823195
6,something,1,1.3217558399823195,1.3217558399823195
7,something,1,1.3217558399823195,1.3217558399823195
11,something,6,1.3217558399823195,7.9305350398939165
5,bumped,1,2.70805020110221,2.70805020110221
5,put,1,1.3217558399823195,1.3217558399823195
7,put,4,1.3217558399823195,5.287023359929278
8,put,1,1.3217558399823195,1.3217558399823195
14,put,1,1.3217558399823195,1.3217558399823195
6,soldier,1,2.70805020110221,2.70805020110221
6,eyes,1,1.3217558399823195,1.3217558399823195
7,eyes,1,1.3217558399823195,1.3217558399823195
9,eyes,4,1.3217558399823195,5.287023359929278
13,eyes,1,1.3217558399823195,1.3217558399823195
6,prayers,1,2.70805020110221,2.70805020110221
6,gon,4,2.70805020110221,10.83220080440884
6,year,1,2.70805020110221,2.70805020110221
6,stuck,1,2.0149030205422647,2.0149030205422647
11,stuck,1,2.0149030205422647,2.0149030205422647
6,said,1,2.0149030205422647,2.0149030205422647
7,said,4,2.0149030205422647,8.059612082169059
6,getting,1,2.0149030205422647,2.0149030205422647
14,getting,3,2.0149030205422647,6.0447090616267936
6,till,1,2.0149030205422647,2.0149030205422647
11,till,4,2.0149030205422647,8.059612082169059
6,mile,1,2.70805020110221,2.70805020110221
6,leave,1,2.0149030205422647,2.0149030205422647
7,leave,1,2.0149030205422647,2.0149030205422647
6,anything,1,1.6094379124341003,1.6094379124341003
7,anything,1,1.6094379124341003,1.6094379124341003
11,anything,2,1.6094379124341003,3.2188758248682006
6,fuck,1,2.70805020110221,2.70805020110221
7,executed,1,2.70805020110221,2.70805020110221
7,searchin,1,2.70805020110221,2.70805020110221
7,infirmary,1,2.70805020110221,2.70805020110221
7,etta,1,2.70805020110221,2.70805020110221
7,lee,1,2.70805020110221,2.70805020110221
7,don,1,2.70805020110221,2.70805020110221
7,oscar,1,2.70805020110221,2.70805020110221
7,nicks,1,2.70805020110221,2.70805020110221
7,merchants,1,2.70805020110221,2.70805020110221
7,lonely,2,2.70805020110221,5.41610040220442
7,morton,1,2.70805020110221,2.70805020110221
9,loving,4,2.70805020110221,10.83220080440884
13,direction,3,2.70805020110221,8.12415060330663
13,help,3,2.70805020110221,8.12415060330663
13,calls,9,2.70805020110221,24.37245180991989
14,jane,5,2.70805020110221,13.54025100551105
2,thats,1,1.6094379124341003,1.6094379124341003
6,thats,2,1.6094379124341003,3.2188758248682006
9,thats,2,1.6094379124341003,3.2188758248682006
2,brightness,1,2.70805020110221,2.70805020110221
3,difference,1,2.70805020110221,2.70805020110221
3,sorry,7,2.0149030205422647,14.104321143795852
6,sorry,1,2.0149030205422647,2.0149030205422647
4,gone,5,1.0986122886681098,5.493061443340549
6,gone,2,1.0986122886681098,2.1972245773362196
7,gone,1,1.0986122886681098,1.0986122886681098
11,gone,3,1.0986122886681098,3.295836866004329
15,gone,13,1.0986122886681098,14.281959752685427
5,knew,1,2.0149030205422647,2.0149030205422647
13,knew,3,2.0149030205422647,6.0447090616267936
6,wipe,1,2.70805020110221,2.70805020110221
6,almost,2,2.70805020110221,5.41610040220442
6,flat—one,1,2.70805020110221,2.70805020110221
6,apartment,1,2.70805020110221,2.70805020110221
6,didnt,1,1.6094379124341003,1.6094379124341003
10,didnt,1,1.6094379124341003,1.6094379124341003
11,didnt,1,1.6094379124341003,1.6094379124341003
6,eat,1,2.70805020110221,2.70805020110221
7,debts,1,2.70805020110221,2.70805020110221
7,any,2,2.70805020110221,5.41610040220442
7,most,4,2.70805020110221,10.83220080440884
7,uncle,1,2.70805020110221,2.70805020110221
7,mutilated,1,2.70805020110221,2.70805020110221
7,blood,2,2.70805020110221,5.41610040220442
7,song,1,2.0149030205422647,2.0149030205422647
12,song,1,2.0149030205422647,2.0149030205422647
7,guitar,1,2.70805020110221,2.70805020110221
7,frey,1,2.70805020110221,2.70805020110221
7,art,1,2.70805020110221,2.70805020110221
7,follow,1,2.70805020110221,2.70805020110221
9,photograph,2,2.70805020110221,5.41610040220442
9,within,1,2.70805020110221,2.70805020110221
10,shes,1,2.70805020110221,2.70805020110221
13,guilty,7,2.70805020110221,18.95635140771547
15,friends,1,2.70805020110221,2.70805020110221
1,these,1,1.3217558399823195,1.3217558399823195
3,these,1,1.3217558399823195,1.3217558399823195
9,these,4,1.3217558399823195,5.287023359929278
11,these,1,1.3217558399823195,1.3217558399823195
1,heart,1,1.0986122886681098,1.0986122886681098
3,heart,3,1.0986122886681098,3.295836866004329
4,heart,3,1.0986122886681098,3.295836866004329
6,heart,1,1.0986122886681098,1.0986122886681098
10,heart,1,1.0986122886681098,1.0986122886681098
2,heavy,2,2.70805020110221,5.41610040220442
2,flows,1,2.70805020110221,2.70805020110221
2,way,1,1.0986122886681098,1.0986122886681098
6,way,1,1.0986122886681098,1.0986122886681098
7,way,1,1.0986122886681098,1.0986122886681098
11,way,2,1.0986122886681098,2.1972245773362196
14,way,5,1.0986122886681098,5.493061443340549
3,meet,1,2.0149030205422647,2.0149030205422647
9,meet,2,2.0149030205422647,4.029806041084529
3,call,3,2.0149030205422647,6.0447090616267936
5,call,4,2.0149030205422647,8.059612082169059
4,effortlessly,1,2.70805020110221,2.70805020110221
6,lip,3,2.70805020110221,8.12415060330663
6,dad,4,2.70805020110221,10.83220080440884
6,laney,3,2.70805020110221,8.12415060330663
6,twirls,1,2.70805020110221,2.70805020110221
6,momma,2,2.70805020110221,5.41610040220442
7,boys,1,2.70805020110221,2.70805020110221
7,hatred,1,2.70805020110221,2.70805020110221
7,slide,1,2.70805020110221,2.70805020110221
7,lower,1,2.70805020110221,2.70805020110221
7,grassy,1,2.70805020110221,2.70805020110221
7,pain,1,2.0149030205422647,2.0149030205422647
11,pain,6,2.0149030205422647,12.089418123253587
7,throw,2,2.70805020110221,5.41610040220442
7,ear,1,2.70805020110221,2.70805020110221
7,gate,1,2.70805020110221,2.70805020110221
7,hes,2,2.70805020110221,5.41610040220442
7,bites,1,2.70805020110221,2.70805020110221
7,rugged,1,2.70805020110221,2.70805020110221
7,stan,1,2.70805020110221,2.70805020110221
7,buster,1,2.70805020110221,2.70805020110221
7,malloy,1,2.70805020110221,2.70805020110221
7,banner,1,2.70805020110221,2.70805020110221
9,until,2,2.0149030205422647,4.029806041084529
11,until,2,2.0149030205422647,4.029806041084529
10,oh…,1,2.70805020110221,2.70805020110221
11,confused,2,2.70805020110221,5.41610040220442
15,cannot,1,2.70805020110221,2.70805020110221
1,my,3,0.31015492830383945,0.9304647849115184
2,my,2,0.31015492830383945,0.6203098566076789
4,my,7,0.31015492830383945,2.171084498126876
5,my,15,0.31015492830383945,4.652323924557591
7,my,7,0.31015492830383945,2.171084498126876
10,my,1,0.31015492830383945,0.31015492830383945
11,my,8,0.31015492830383945,2.4812394264307156
12,my,1,0.31015492830383945,0.31015492830383945
13,my,5,0.31015492830383945,1.5507746415191972
14,my,5,0.31015492830383945,1.5507746415191972
15,my,2,0.31015492830383945,0.6203098566076789
1,sight,1,2.70805020110221,2.70805020110221
2,prayed,1,2.70805020110221,2.70805020110221
3,called,3,1.6094379124341003,4.828313737302301
5,called,2,1.6094379124341003,3.2188758248682006
13,called,3,1.6094379124341003,4.828313737302301
3,seem,3,2.0149030205422647,6.0447090616267936
6,seem,2,2.0149030205422647,4.029806041084529
3,tear,3,2.70805020110221,8.12415060330663
6,worries,1,2.70805020110221,2.70805020110221
6,sleep,1,2.70805020110221,2.70805020110221
6,everythings,2,2.70805020110221,5.41610040220442
6,every,2,1.6094379124341003,3.2188758248682006
8,every,3,1.6094379124341003,4.828313737302301
9,every,1,1.6094379124341003,1.6094379124341003
6,flew,1,2.70805020110221,2.70805020110221
6,tv,1,2.70805020110221,2.70805020110221
6,jeweler,1,2.70805020110221,2.70805020110221
7,without,1,2.70805020110221,2.70805020110221
7,get,3,1.6094379124341003,4.828313737302301
9,get,2,1.6094379124341003,3.2188758248682006
11,get,1,1.6094379124341003,1.6094379124341003
7,pieces,1,2.70805020110221,2.70805020110221
7,sit,1,2.70805020110221,2.70805020110221
7,ellum,1,2.70805020110221,2.70805020110221
7,runs,1,2.70805020110221,2.70805020110221
7,straight,1,2.70805020110221,2.70805020110221
7,whats,2,2.70805020110221,5.41610040220442
7,slow,2,2.70805020110221,5.41610040220442
7,top,2,2.70805020110221,5.41610040220442
7,blind,1,2.0149030205422647,2.0149030205422647
15,blind,4,2.0149030205422647,8.059612082169059
7,6,1,2.70805020110221,2.70805020110221
7,cole,1,2.70805020110221,2.70805020110221
7,venice,1,2.70805020110221,2.70805020110221
7,plane,1,2.70805020110221,2.70805020110221
7,wheel,1,2.70805020110221,2.70805020110221
8,aware,3,2.70805020110221,8.12415060330663
9,swear,1,2.70805020110221,2.70805020110221
9,lamppost,1,2.70805020110221,2.70805020110221
10,found,1,2.70805020110221,2.70805020110221
13,slowly,2,2.70805020110221,5.41610040220442
13,breath,1,2.70805020110221,2.70805020110221
14,sick,1,2.70805020110221,2.70805020110221
15,education,1,2.70805020110221,2.70805020110221
1,are,12,0.5108256237659907,6.129907485191889
3,are,2,0.5108256237659907,1.0216512475319814
4,are,2,0.5108256237659907,1.0216512475319814
6,are,1,0.5108256237659907,0.5108256237659907
7,are,6,0.5108256237659907,3.0649537425959443
9,are,3,0.5108256237659907,1.5324768712979722
11,are,1,0.5108256237659907,0.5108256237659907
13,are,1,0.5108256237659907,0.5108256237659907
15,are,1,0.5108256237659907,0.5108256237659907
2,there,2,0.6286086594223741,1.2572173188447482
4,there,3,0.6286086594223741,1.8858259782671223
5,there,4,0.6286086594223741,2.5144346376894964
6,there,2,0.6286086594223741,1.2572173188447482
7,there,3,0.6286086594223741,1.8858259782671223
8,there,5,0.6286086594223741,3.1430432971118707
14,there,1,0.6286086594223741,0.6286086594223741
15,there,4,0.6286086594223741,2.5144346376894964
2,remembers,1,2.70805020110221,2.70805020110221
3,make,1,1.0986122886681098,1.0986122886681098
6,make,3,1.0986122886681098,3.295836866004329
7,make,3,1.0986122886681098,3.295836866004329
12,make,4,1.0986122886681098,4.394449154672439
13,make,3,1.0986122886681098,3.295836866004329
4,told,2,1.6094379124341003,3.2188758248682006
6,told,2,1.6094379124341003,3.2188758248682006
12,told,2,1.6094379124341003,3.2188758248682006
4,illusion,1,2.70805020110221,2.70805020110221
4,falling,2,2.70805020110221,5.41610040220442
6,even,2,1.6094379124341003,3.2188758248682006
12,even,4,1.6094379124341003,6.437751649736401
15,even,3,1.6094379124341003,4.828313737302301
6,nightmares,1,2.70805020110221,2.70805020110221
6,em,3,2.0149030205422647,6.0447090616267936
12,em,3,2.0149030205422647,6.0447090616267936
6,fall,1,1.3217558399823195,1.3217558399823195
11,fall,1,1.3217558399823195,1.3217558399823195
12,fall,1,1.3217558399823195,1.3217558399823195
13,fall,8,1.3217558399823195,10.574046719858556
6,developed,1,2.70805020110221,2.70805020110221
6,sittin,1,2.70805020110221,2.70805020110221
6,ask,1,1.6094379124341003,1.6094379124341003
7,ask,3,1.6094379124341003,4.828313737302301
14,ask,2,1.6094379124341003,3.2188758248682006
7,stage,1,2.70805020110221,2.70805020110221
7,roll,2,2.70805020110221,5.41610040220442
7,knoll,1,2.70805020110221,2.70805020110221
7,theyve,2,2.70805020110221,5.41610040220442
7,nightmare,1,2.70805020110221,2.70805020110221
7,elm,1,2.70805020110221,2.70805020110221
7,turn,2,2.70805020110221,5.41610040220442
7,headed,1,2.70805020110221,2.70805020110221
7,hate,1,2.0149030205422647,2.0149030205422647
14,hate,1,2.0149030205422647,2.0149030205422647
7,mean,1,2.70805020110221,2.70805020110221
7,nation,1,2.70805020110221,2.70805020110221
7,hours,1,2.70805020110221,2.70805020110221
7,st,1,2.70805020110221,2.70805020110221
7,pay,1,2.70805020110221,2.70805020110221
9,phone,1,2.70805020110221,2.70805020110221
10,says,1,2.70805020110221,2.70805020110221
10,gold,1,2.70805020110221,2.70805020110221
11,person,1,2.70805020110221,2.70805020110221
12,nights,3,2.70805020110221,8.12415060330663
12,loved,1,2.70805020110221,2.70805020110221
13,path,3,2.70805020110221,8.12415060330663
13,hangin,3,2.70805020110221,8.12415060330663
14,somethings,6,2.70805020110221,16.24830120661326
14,fine,1,2.70805020110221,2.70805020110221
1,to,1,0.0,0.0
2,to,3,0.0,0.0
3,to,14,0.0,0.0
4,to,4,0.0,0.0
5,to,5,0.0,0.0
6,to,32,0.0,0.0
7,to,30,0.0,0.0
8,to,9,0.0,0.0
9,to,7,0.0,0.0
10,to,20,0.0,0.0
11,to,33,0.0,0.0
12,to,8,0.0,0.0
13,to,7,0.0,0.0
14,to,10,0.0,0.0
15,to,6,0.0,0.0
2,if,8,0.31015492830383945,2.4812394264307156
3,if,1,0.31015492830383945,0.31015492830383945
4,if,1,0.31015492830383945,0.31015492830383945
5,if,9,0.31015492830383945,2.791394354734555
6,if,2,0.31015492830383945,0.6203098566076789
7,if,2,0.31015492830383945,0.6203098566076789
9,if,2,0.31015492830383945,0.6203098566076789
10,if,2,0.31015492830383945,0.6203098566076789
13,if,6,0.31015492830383945,1.8609295698230368
14,if,2,0.31015492830383945,0.6203098566076789
15,if,6,0.31015492830383945,1.8609295698230368
2,winds,3,2.70805020110221,8.12415060330663
2,one,2,0.7621400520468967,1.5242801040937934
6,one,3,0.7621400520468967,2.2864201561406903
7,one,6,0.7621400520468967,4.5728403122813805
10,one,1,0.7621400520468967,0.7621400520468967
12,one,3,0.7621400520468967,2.2864201561406903
13,one,1,0.7621400520468967,0.7621400520468967
15,one,3,0.7621400520468967,2.2864201561406903
2,has,1,1.6094379124341003,1.6094379124341003
7,has,2,1.6094379124341003,3.2188758248682006
8,has,1,1.6094379124341003,1.6094379124341003
3,hello,9,2.70805020110221,24.37245180991989
3,breaking,3,2.70805020110221,8.12415060330663
4,building,1,2.70805020110221,2.70805020110221
5,back,1,1.0986122886681098,1.0986122886681098
6,back,4,1.0986122886681098,4.394449154672439
7,back,4,1.0986122886681098,4.394449154672439
9,back,1,1.0986122886681098,1.0986122886681098
12,back,1,1.0986122886681098,1.0986122886681098
6,want,2,1.3217558399823195,2.643511679964639
7,want,1,1.3217558399823195,1.3217558399823195
8,want,6,1.3217558399823195,7.9305350398939165
